timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,label,
154836,-0.99,-0.04,-0.14,1.04,-0.79,0.49,default,FALSE
154844,-1,-0.04,-0.14,1.22,-0.85,0.61,default,FALSE
154852,-1,-0.04,-0.14,1.22,-0.85,0.61,default,FALSE
154860,-1,-0.04,-0.14,1.89,-0.55,0.67,default,FALSE
154868,-1,-0.04,-0.14,2.26,-0.37,0.43,default,FALSE
154876,-1,-0.04,-0.14,2.5,0.12,0.31,default,FALSE
154884,-1,-0.04,-0.14,2.93,0.49,0.31,default,FALSE
154892,-1,-0.04,-0.15,3.05,0.73,0.37,default,FALSE
154900,-1,-0.04,-0.15,3.11,1.22,0.43,default,FALSE
154908,-1,-0.05,-0.14,3.05,1.59,0.43,default,FALSE
154916,-1,-0.05,-0.14,2.44,2.01,0.37,default,FALSE
154924,-0.99,-0.04,-0.14,1.89,1.95,0.31,default,FALSE
154932,-0.99,-0.04,-0.14,1.89,1.95,0.31,default,FALSE
154940,-1,-0.04,-0.14,1.71,2.01,0.31,default,FALSE
154948,-1,-0.04,-0.14,1.71,2.01,0.31,default,FALSE
154956,-1,-0.04,-0.14,1.34,2.14,0.24,default,FALSE
154964,-1,-0.04,-0.14,1.53,2.38,0.06,default,FALSE
154972,-1,-0.04,-0.14,1.71,2.93,0,default,FALSE
154980,-0.99,-0.04,-0.14,2.14,3.6,0,default,FALSE
154988,-0.99,-0.04,-0.14,2.2,3.11,0.06,default,FALSE
154996,-0.99,-0.05,-0.14,2.26,2.93,0.31,default,FALSE
155004,-1,-0.05,-0.14,1.95,2.5,0,default,FALSE
155012,-1,-0.04,-0.14,1.89,2.08,-0.06,default,FALSE
155020,-1,-0.04,-0.14,2.01,2.08,-0.06,default,FALSE
155028,-1,-0.04,-0.14,2.01,2.38,-0.12,default,FALSE
155036,-1,-0.04,-0.14,2.01,2.38,-0.12,default,FALSE
155044,-1,-0.04,-0.14,1.77,2.56,-0.43,default,FALSE
155052,-1,-0.04,-0.14,1.71,2.87,-0.43,default,FALSE
155060,-1,-0.04,-0.14,1.65,3.48,-0.67,default,FALSE
155068,-1,-0.04,-0.14,1.46,3.85,-0.79,default,FALSE
155076,-1,-0.04,-0.14,1.59,4.58,-1.1,default,FALSE
155084,-0.99,-0.04,-0.13,2.08,5.37,-1.1,default,FALSE
155092,-0.99,-0.04,-0.13,2.32,5,-1.1,default,FALSE
155100,-0.99,-0.04,-0.12,2.62,4.21,-1.1,default,FALSE
155108,-0.99,-0.04,-0.13,2.5,3.17,-0.67,default,FALSE
155116,-0.99,-0.04,-0.13,2.5,2.01,-0.06,default,FALSE
155124,-0.99,-0.04,-0.13,2.75,1.34,0.12,default,FALSE
155132,-0.99,-0.04,-0.13,2.75,1.34,0.12,default,FALSE
155140,-0.99,-0.04,-0.13,3.23,-15.14,0.55,default,FALSE
155148,-0.99,-0.04,-0.13,3.23,-15.14,0.55,default,FALSE
155156,-1,-0.04,-0.14,3.36,-0.43,0.67,default,FALSE
155164,-1,-0.05,-0.14,3.3,-0.24,0.43,default,FALSE
155172,-1,-0.05,-0.14,3.05,0.12,0.31,default,FALSE
155180,-1,-0.05,-0.14,2.56,0.92,-0.24,default,FALSE
155188,-1,-0.04,-0.14,1.89,1.46,-0.61,default,FALSE
155196,-0.99,-0.04,-0.13,1.83,1.65,-0.61,default,FALSE
155204,-0.99,-0.04,-0.13,2.08,1.77,-0.31,default,FALSE
155212,-0.99,-0.04,-0.13,2.2,1.1,0.12,default,FALSE
155220,-0.99,-0.04,-0.13,2.2,1.1,0.12,default,FALSE
155228,-0.99,-0.04,-0.13,2.2,0.06,0.61,default,FALSE
155236,-1,-0.04,-0.14,2.2,0.06,0.61,default,FALSE
155244,-1,-0.04,-0.14,2.01,0.31,0.43,default,FALSE
155252,-1,-0.04,-0.14,1.83,0.67,0.37,default,FALSE
155260,-1,-0.04,-0.14,1.89,0.67,0.37,default,FALSE
155268,-1,-0.04,-0.14,2.14,0.61,0.43,default,FALSE
155276,-1,-0.04,-0.14,2.32,0.67,0.24,default,FALSE
155284,-1,-0.04,-0.14,2.26,0.79,0.49,default,FALSE
155292,-1,-0.05,-0.14,2.26,1.1,0.24,default,FALSE
155300,-1,-0.05,-0.14,2.08,1.77,-0.18,default,FALSE
155308,-1,-0.04,-0.14,1.77,2.32,-0.49,default,FALSE
155316,-1,-0.04,-0.14,1.71,2.44,-0.49,default,FALSE
155324,-0.99,-0.04,-0.13,2.01,2.38,-0.12,default,FALSE
155332,-1,-0.04,-0.13,2.01,2.38,-0.12,default,FALSE
155340,-1,-0.04,-0.14,2.08,2.26,0.06,default,FALSE
155348,-1,-0.04,-0.14,0,0,0,default,FALSE
155356,-1,-0.04,-0.14,2.2,2.2,0,default,FALSE
155364,-1,-0.04,-0.14,2.38,2.38,-0.24,default,FALSE
155372,-1,-0.04,-0.13,2.87,2.87,-0.37,default,FALSE
155380,-1,-0.04,-0.13,3.6,2.93,-0.43,default,FALSE
155388,-0.99,-0.03,-0.13,4.39,2.69,-0.43,default,FALSE
155396,-0.99,-0.03,-0.13,5.49,2.44,0,default,FALSE
155404,-1,-0.03,-0.13,7.2,2.08,0.43,default,FALSE
155412,-1,-0.03,-0.13,9.22,2.26,0.61,default,FALSE
155420,-1,-0.03,-0.13,10.74,3.36,0.06,default,FALSE
155428,-1,-0.03,-0.13,10.74,3.36,0.06,default,FALSE
155436,-1.04,-0.03,-0.13,11.41,14.16,-4.15,default,FALSE
155444,-0.98,-0.04,-0.14,11.41,14.16,-4.15,default,FALSE
155452,-0.95,-0.04,-0.16,13.43,13.43,-4.21,default,FALSE
155460,-0.98,-0.05,-0.12,13.73,7.51,-1.22,default,FALSE
155468,-0.99,-0.06,-0.12,12.51,1.83,0.55,default,FALSE
155476,-1,-0.05,-0.12,9.89,1.4,0.12,default,FALSE
155484,-0.99,-0.04,-0.13,8.12,1.22,-0.12,default,FALSE
155492,-0.99,-0.04,-0.12,6.53,0.98,0.24,default,FALSE
155500,-1,-0.04,-0.13,5,0.67,0.55,default,FALSE
155508,-1,-0.05,-0.13,4.15,0.37,0.73,default,FALSE
155516,-1,-0.05,-0.13,3.36,0.43,0.43,default,FALSE
155524,-1,-0.05,-0.13,2.32,0.79,0.12,default,FALSE
155532,-1,-0.05,-0.13,2.32,0.79,0.12,default,FALSE
155540,-1,-0.05,-0.12,1.34,1.28,-0.18,default,FALSE
155548,-0.99,-0.04,-0.13,0.43,1.16,-0.37,default,FALSE
155556,-1,-0.04,-0.13,-0.18,0.92,-0.24,default,FALSE
155564,-1,-0.04,-0.13,-0.06,0.85,-0.12,default,FALSE
155572,-1,-0.03,-0.14,0.55,1.16,0,default,FALSE
155580,-1,-0.03,-0.14,1.04,1.83,-0.37,default,FALSE
155588,-1,-0.04,-0.13,1.4,2.38,-0.43,default,FALSE
155596,-1,-0.03,-0.13,1.95,2.62,-0.55,default,FALSE
155604,-1,-0.03,-0.13,2.5,2.81,-0.55,default,FALSE
155612,-1,-0.03,-0.13,2.62,3.42,-0.61,default,FALSE
155620,-1,-0.04,-0.13,2.62,3.85,-0.98,default,FALSE
155628,-1,-0.04,-0.13,2.62,3.85,-0.98,default,FALSE
155636,-1,-0.04,-0.12,2.26,3.97,-0.98,default,FALSE
155644,-1,-0.04,-0.12,2.26,3.97,-0.98,default,FALSE
155652,-0.99,-0.03,-0.12,0.79,2.93,-0.92,default,FALSE
155660,-0.99,-0.03,-0.12,0.73,2.56,-0.43,default,FALSE
155668,-0.99,-0.03,-0.13,0.92,2.14,0.06,default,FALSE
155676,-1,-0.03,-0.13,1.46,1.71,0.61,default,FALSE
155684,-1,-0.04,-0.13,2.14,1.89,0.67,default,FALSE
155692,-1,-0.04,-0.13,2.38,2.08,0.61,default,FALSE
155700,-1,-0.04,-0.13,2.26,2.14,0.37,default,FALSE
155708,-1,-0.04,-0.12,2.38,2.44,0.18,default,FALSE
155716,-1,-0.04,-0.12,2.38,2.44,0.18,default,FALSE
155724,-1,-0.04,-0.12,2.44,2.5,0,default,FALSE
155732,-1,-0.04,-0.12,2.44,2.5,0,default,FALSE
155740,-1,-0.04,-0.12,2.14,2.2,0.24,default,FALSE
155748,-1,-0.04,-0.13,2.2,2.08,0,default,FALSE
155756,-1,-0.04,-0.13,2.01,2.32,-0.37,default,FALSE
155764,-1,-0.04,-0.12,2.08,2.38,-0.43,default,FALSE
155772,-1,-0.03,-0.12,2.2,2.38,-0.37,default,FALSE
155780,-0.99,-0.03,-0.12,2.38,2.01,-0.31,default,FALSE
155788,-0.99,-0.03,-0.12,2.56,1.83,0.12,default,FALSE
155796,-0.99,-0.03,-0.12,2.69,1.28,0.55,default,FALSE
155804,-1,-0.04,-0.13,3.11,1.16,1.1,default,FALSE
155812,-1,-0.04,-0.13,3.48,1.16,1.34,default,FALSE
155820,-1,-0.04,-0.12,3.11,0.98,1.53,default,FALSE
155828,-0.99,-0.04,-0.12,3.11,0.98,1.53,default,FALSE
155836,-1,-0.05,-0.12,2.32,0.06,1.83,default,FALSE
155844,-1,-0.04,-0.12,1.53,0.06,1.22,default,FALSE
155852,-1,-0.05,-0.13,0.92,0,0.79,default,FALSE
155860,-1,-0.03,-0.14,0.18,0.43,0.67,default,FALSE
155868,-1,-0.04,-0.13,1.28,1.4,0.61,default,FALSE
155876,-1,-0.03,-0.13,2.5,1.77,0.49,default,FALSE
155884,-0.99,-0.09,-0.05,3.11,1.95,0.37,default,FALSE
155892,-1,-0.04,-0.13,2.87,1.53,0.49,default,FALSE
155900,-1,-0.02,-0.13,4.52,2.44,0.67,default,FALSE
155908,-1,-0.02,-0.13,5.98,2.99,0.85,default,FALSE
155916,-0.99,-0.05,-0.13,5.37,1.83,0.61,default,FALSE
155924,-0.99,-0.05,-0.13,5.37,1.83,0.61,default,FALSE
155932,-0.99,-0.03,-0.13,5.55,1.65,0.73,default,FALSE
155940,-1,-0.03,-0.13,5.55,1.65,0.73,oneshot,TRUE
155948,-0.99,-0.04,-0.12,8.73,2.93,1.16,oneshot,FALSE
155956,-1,-0.04,-0.11,8.73,2.87,1.53,oneshot,FALSE
155964,-1,-0.03,-0.11,8.18,3.36,1.71,oneshot,FALSE
155972,-1,-0.04,-0.12,8.36,4.7,1.65,oneshot,FALSE
155980,-1,-0.03,-0.12,9.03,5.43,1.53,oneshot,FALSE
155988,-1,-0.04,-0.12,9.4,5.92,1.04,oneshot,FALSE
155996,-1,-0.03,-0.12,9.22,6.16,0.67,oneshot,FALSE
156004,-1,-0.06,-0.12,9.09,5.25,0.67,oneshot,FALSE
156012,-1,-0.06,-0.12,9.09,5.25,0.67,oneshot,FALSE
156020,-1,-0.06,-0.12,4.58,3.91,-0.43,oneshot,FALSE
156028,-1,-0.06,-0.12,4.58,3.91,-0.43,oneshot,FALSE
156036,-1,-0.06,-0.11,2.26,3.42,-1.04,oneshot,FALSE
156044,-1,-0.06,-0.11,0.67,2.99,-1.71,oneshot,FALSE
156052,-1,-0.05,-0.11,-1.04,2.75,-2.75,oneshot,FALSE
156060,-1.04,-0.04,-0.09,-2.26,3.23,-3.72,oneshot,FALSE
156068,-1.07,-0.01,-0.09,-3.78,6.16,-7.08,oneshot,FALSE
156076,-1.01,0.01,-0.09,-4.33,12.02,-14.16,oneshot,FALSE
156084,-1.07,-0.04,-0.07,-3.42,14.4,-19.65,oneshot,FALSE
156092,-1.1,-0.07,-0.14,-1.89,8.36,-19.53,oneshot,FALSE
156100,-1.18,-0.09,-0.22,-2.87,-1.59,-28.56,oneshot,FALSE
156108,-1.18,-0.09,-0.22,-3.72,-19.17,-26.37,oneshot,FALSE
156116,-1.27,-0.13,-0.35,-5.98,-33.33,-11.66,oneshot,FALSE
156124,-1.34,-0.07,-0.36,-5.98,-33.33,-11.66,oneshot,FALSE
156132,-1.44,-0.09,-0.4,-8.61,-40.34,23.25,oneshot,FALSE
156140,-1.47,-0.09,-0.42,-8.61,-40.34,23.25,oneshot,FALSE
156148,-1.49,-0.09,-0.44,-11.96,-39.73,31.98,oneshot,FALSE
156156,-1.54,-0.12,-0.45,-10.31,-32.9,34.79,oneshot,FALSE
156164,-1.57,-0.15,-0.44,-10.56,-18.98,29.66,oneshot,FALSE
156172,-1.55,-0.14,-0.43,-12.08,-4.09,16.48,oneshot,FALSE
156180,-1.51,-0.13,-0.45,-11.41,6.47,0.12,oneshot,FALSE
156188,-1.53,-0.15,-0.46,-9.64,12.33,-12.45,oneshot,FALSE
156196,-1.52,-0.16,-0.45,-10.01,18.98,-19.1,oneshot,FALSE
156204,-1.52,-0.16,-0.45,-13.06,24.78,-21.24,oneshot,FALSE
156212,-1.49,-0.15,-0.41,-16.24,25.51,-21.61,oneshot,FALSE
156220,-1.49,-0.15,-0.41,-16.24,25.51,-21.61,oneshot,FALSE
156228,-1.43,-0.12,-0.39,-18.68,14.83,-13.73,oneshot,FALSE
156236,-1.41,-0.09,-0.38,-18.68,14.83,-13.73,oneshot,FALSE
156244,-1.4,-0.09,-0.35,-23.44,8.61,-5.68,oneshot,FALSE
156252,-1.38,-0.05,-0.32,-26.61,4.09,0.12,oneshot,FALSE
156260,-1.35,-0.02,-0.34,-29.42,2.56,5.43,oneshot,FALSE
156268,-1.33,-0.01,-0.36,-29.72,6.16,9.52,oneshot,FALSE
156276,-1.3,-0.01,-0.36,-28.99,15.69,11.47,oneshot,FALSE
156284,-1.25,-0.02,-0.37,-28.56,28.14,12.08,oneshot,FALSE
156292,-1.2,-0.04,-0.38,-27.83,39.31,10.62,oneshot,FALSE
156300,-1.18,-0.08,-0.39,-26.73,46.51,5.62,oneshot,FALSE
156308,-1.18,-0.08,-0.39,-27.22,50.6,-1.65,oneshot,FALSE
156316,-1.19,-0.1,-0.4,-28.56,54.63,-8.18,oneshot,FALSE
156324,-1.17,-0.1,-0.4,-28.56,54.63,-8.18,oneshot,FALSE
156332,-1.12,-0.07,-0.39,-30.21,58.17,-13.06,oneshot,FALSE
156340,-1.07,-0.03,-0.39,-31.07,59.57,-14.04,oneshot,FALSE
156348,-1.02,0,-0.38,-29.24,57.62,-12.15,oneshot,FALSE
156356,-1,-0.02,-0.35,-25.02,53.41,-10.07,oneshot,FALSE
156364,-0.99,-0.05,-0.3,-21.73,51.27,-8.54,oneshot,FALSE
156372,-0.97,-0.07,-0.26,-21.67,52.8,-6.59,oneshot,FALSE
156380,-0.94,-0.06,-0.24,-25.33,57.5,-2.56,oneshot,FALSE
156388,-0.89,-0.05,-0.21,-31.07,65.98,3.11,oneshot,FALSE
156396,-0.83,-0.04,-0.17,-35.58,75.81,9.03,oneshot,FALSE
156404,-0.83,-0.04,-0.17,-39.67,84.17,12.45,oneshot,FALSE
156412,-0.78,-0.07,-0.05,-45.41,90.15,13.43,oneshot,FALSE
156420,0,0,0,0,0,ovf,oneshot,FALSE
156428,-0.68,-0.05,-0.03,-50.6,93.02,10.01,oneshot,FALSE
156436,-0.7,-0.04,-0.03,-50.6,93.02,10.01,oneshot,FALSE
156444,-0.74,-0.03,0,-56.4,95.46,4.88,oneshot,FALSE
156452,-0.78,0,0.04,-59.02,98.94,0.37,oneshot,FALSE
156460,-0.79,0.06,0.11,-60.3,106.57,-2.14,oneshot,FALSE
156468,-0.77,0.11,0.18,-60.61,115.54,-1.28,oneshot,FALSE
156476,-0.74,0.14,0.23,-60.73,122.68,3.3,oneshot,FALSE
156484,-0.7,0.15,0.27,-59.45,127.93,9.58,oneshot,FALSE
156492,-0.67,0.15,0.31,-56.46,130.19,15.08,oneshot,FALSE
156500,-0.65,0.14,0.36,-52.31,130.68,17.64,oneshot,FALSE
156508,-0.65,0.14,0.36,-52.31,130.68,17.64,oneshot,FALSE
156516,-0.63,0.13,0.39,-43.03,135.56,12.94,oneshot,FALSE
156524,-0.62,0.11,0.39,-43.03,135.56,12.94,oneshot,FALSE
156532,-0.62,0.09,0.41,-38.33,139.16,5.07,oneshot,FALSE
156540,-0.6,0.1,0.44,-34.55,143.68,-2.2,oneshot,FALSE
156548,-0.57,0.12,0.48,-31.01,147.4,-6.96,oneshot,FALSE
156556,-0.54,0.13,0.53,-26.73,147.95,-10.19,oneshot,FALSE
156564,-0.54,0.13,0.56,-22.28,143.43,-10.93,oneshot,FALSE
156572,-0.56,0.11,0.57,-17.52,136.35,-10.5,oneshot,FALSE
156580,-0.61,0.09,0.57,-13.37,130.86,-9.58,oneshot,FALSE
156588,-0.65,0.06,0.57,-9.7,129.03,-9.77,oneshot,FALSE
156596,-0.66,0.05,0.58,-7.14,130.19,-10.99,oneshot,FALSE
156604,-0.66,0.05,0.58,-5.68,131.9,-12.57,oneshot,FALSE
156612,-0.68,0.05,0.58,-5.25,132.63,-14.1,oneshot,FALSE
156620,-0.69,0.07,0.58,-5.25,132.63,-14.1,oneshot,FALSE
156628,-0.7,0.1,0.59,-5,132.63,-13.43,oneshot,FALSE
156636,-0.71,0.12,0.63,-4.03,131.65,-10.44,oneshot,FALSE
156644,-0.7,0.13,0.68,-1.65,131.1,-6.1,oneshot,FALSE
156652,-0.67,0.14,0.71,1.46,129.58,-1.53,oneshot,FALSE
156660,-0.79,0.09,0.66,6.16,129.09,1.95,oneshot,FALSE
156668,-0.75,0.02,0.7,12.15,140.93,-5.25,oneshot,FALSE
156676,-0.59,0.08,0.77,16.42,142.52,-24.35,oneshot,FALSE
156684,-0.61,0.04,0.8,21.67,143.98,-23.44,oneshot,FALSE
156692,-0.65,-0.04,0.82,22.52,146.67,-15.75,oneshot,FALSE
156700,-0.65,-0.04,0.82,19.35,149.6,-19.84,oneshot,FALSE
156708,-0.64,-0.02,0.82,15.93,147.89,-29.3,oneshot,FALSE
156716,-0.64,-0.02,0.82,15.93,147.89,-29.3,oneshot,FALSE
156724,-0.7,-0.03,0.81,12.88,144.53,-27.1,oneshot,FALSE
156732,-0.75,-0.05,0.78,12.88,144.53,-27.1,oneshot,FALSE
156740,-0.79,-0.07,0.74,3.85,147.58,-18.68,oneshot,FALSE
156748,-0.81,-0.1,0.71,-1.4,155.21,-9.4,oneshot,FALSE
156756,-0.79,-0.13,0.71,-6.77,164.92,-2.44,oneshot,FALSE
156764,-0.74,-0.11,0.72,-12.45,172.79,1.65,oneshot,FALSE
156772,-0.68,-0.05,0.76,-16.85,177.8,3.6,oneshot,FALSE
156780,-0.59,0.03,0.79,-19.35,179.02,6.23,oneshot,FALSE
156788,-0.52,0.08,0.8,-18.01,173.52,9.34,oneshot,FALSE
156796,-0.51,0.08,0.82,-12.7,161.56,7.93,oneshot,FALSE
156804,-0.51,0.08,0.82,-12.7,161.56,7.93,oneshot,FALSE
156812,-0.55,0.05,0.84,-2.69,139.59,-1.77,oneshot,FALSE
156820,-0.59,0.02,0.84,-2.69,139.59,-1.77,oneshot,FALSE
156828,-0.59,0,0.82,-0.73,139.71,-6.04,oneshot,FALSE
156836,-0.59,-0.02,0.81,-1.16,145.02,-8.3,oneshot,FALSE
156844,-0.59,-0.02,0.83,-2.93,153.56,-7.75,oneshot,FALSE
156852,-0.49,0.02,0.84,-5.31,163.76,-6.71,oneshot,FALSE
156860,-0.33,0.1,0.86,-6.29,168.82,-5.19,oneshot,FALSE
156868,-0.19,0.13,0.88,-2.32,164.61,-4.15,oneshot,FALSE
156876,-0.16,0.09,0.87,5.49,152.59,-5.86,oneshot,FALSE
156884,-0.19,0.02,0.84,11.6,140.32,-10.93,oneshot,FALSE
156892,-0.24,-0.02,0.8,14.16,133.61,-14.4,oneshot,FALSE
156900,-0.24,-0.02,0.8,12.45,132.08,-12.39,oneshot,FALSE
156908,-0.26,-0.05,0.78,8.18,132.26,-6.59,oneshot,FALSE
156916,-0.26,-0.03,0.79,0,0,0,oneshot,FALSE
156924,-0.23,0.02,0.83,4.09,132.51,10.68,oneshot,FALSE
156932,-0.2,0.05,0.87,4.09,132.51,10.68,oneshot,FALSE
156940,-0.17,0.06,0.9,3.42,133.3,17.82,oneshot,FALSE
156948,-0.17,0.05,0.88,6.47,134.03,20.02,oneshot,FALSE
156956,-0.16,0.01,0.85,9.77,137.76,18.07,oneshot,FALSE
156964,-0.12,0,0.83,11.84,142.58,14.22,oneshot,FALSE
156972,-0.08,-0.01,0.82,13,145.26,10.86,oneshot,FALSE
156980,-0.02,-0.01,0.82,13.31,144.41,9.22,oneshot,FALSE
156988,0.02,-0.02,0.84,13,142.21,10.5,oneshot,FALSE
156996,0.02,-0.02,0.84,11.17,140.08,14.1,oneshot,FALSE
157004,0.07,0.04,0.91,9.77,138.55,18.98,oneshot,FALSE
157012,0.07,0.04,0.91,9.77,138.55,18.98,oneshot,FALSE
157020,0.21,0.07,0.91,10.01,128.6,22.22,oneshot,FALSE
157028,0.24,0.06,0.89,10.01,128.6,22.22,oneshot,FALSE
157036,0.23,0.04,0.87,12.57,119.51,18.8,oneshot,FALSE
157044,0.21,0.03,0.84,13.37,110.9,13.06,oneshot,FALSE
157052,0.18,0.04,0.84,13.55,106.02,10.01,oneshot,FALSE
157060,0.18,0.06,0.84,13.06,104.61,8.67,oneshot,FALSE
157068,0.2,0.07,0.84,13.79,103.52,6.23,oneshot,FALSE
157076,0.24,0.07,0.83,16.11,101.93,3.3,oneshot,FALSE
157084,0.29,0.05,0.82,18.68,100.4,1.34,oneshot,FALSE
157092,0.37,0.05,0.81,20.32,97.84,0.37,oneshot,FALSE
157100,0.37,0.05,0.81,21.91,93.02,-0.06,oneshot,FALSE
157108,0.43,0.05,0.81,24.05,86.55,1.04,oneshot,FALSE
157116,0.45,0.02,0.81,24.05,86.55,1.04,oneshot,FALSE
157124,0.42,-0.01,0.81,24.6,80.87,3.05,oneshot,FALSE
157132,0.42,-0.04,0.81,23.62,78.8,4.58,oneshot,FALSE
157140,0.44,-0.03,0.8,21.48,77.82,4.64,oneshot,FALSE
157148,0.48,0,0.81,20.02,75.32,2.38,oneshot,FALSE
157156,0.5,0.02,0.81,19.84,70.86,-0.61,oneshot,FALSE
157164,0.52,0.02,0.8,20.45,66.1,-2.93,oneshot,FALSE
157172,0.53,0.01,0.79,21,60.79,-3.11,oneshot,FALSE
157180,0.55,-0.02,0.79,21.36,54.75,-0.85,oneshot,FALSE
157188,0.56,-0.05,0.79,20.32,48.4,3.05,oneshot,FALSE
157196,0.56,-0.05,0.79,18.25,42.72,7.45,oneshot,FALSE
157204,0.58,-0.07,0.76,15.81,37.11,11.05,oneshot,FALSE
157212,0.58,-0.07,0.76,15.81,37.11,11.05,oneshot,FALSE
157220,0.57,-0.1,0.75,12.82,32.1,9.16,oneshot,FALSE
157228,0.57,-0.08,0.75,12.82,32.1,9.16,oneshot,FALSE
157236,0.57,-0.06,0.74,6.71,23.19,7.87,oneshot,FALSE
157244,0.57,-0.06,0.74,4.76,16.85,8.42,oneshot,FALSE
157252,0.57,-0.04,0.73,3.17,9.4,9.95,oneshot,FALSE
157260,0.57,-0.04,0.73,1.71,1.53,11.47,oneshot,FALSE
157268,0.55,-0.04,0.73,0.92,-7.39,13.18,oneshot,FALSE
157276,0.54,-0.03,0.74,0.24,-16.48,14.4,oneshot,FALSE
157284,0.53,-0.02,0.74,-0.55,-24.54,15.81,oneshot,FALSE
157292,0.52,0,0.76,-1.04,-31.01,16.05,oneshot,FALSE
157300,0.52,0,0.76,-1.04,-31.01,16.05,oneshot,FALSE
157308,0.51,0.03,0.78,-1.59,-40.1,7.81,oneshot,FALSE
157316,0.5,0.05,0.81,-1.59,-40.1,7.81,oneshot,FALSE
157324,0.5,0.07,0.82,-1.16,-43.03,2.2,oneshot,FALSE
157332,0.51,0.09,0.82,-0.24,-45.65,-2.5,oneshot,FALSE
157340,0.49,0.09,0.83,1.59,-50.29,-6.59,oneshot,FALSE
157348,0.46,0.07,0.83,3.91,-56.76,-11.72,oneshot,FALSE
157356,0.43,0.03,0.83,5.98,-62.32,-16.48,oneshot,FALSE
157364,0.4,-0.01,0.83,6.04,-65.55,-20.39,oneshot,FALSE
157372,0.42,0,0.83,4.33,-66.89,-24.05,oneshot,FALSE
157380,0.43,-0.01,0.84,3.3,-70.25,-25.76,oneshot,FALSE
157388,0.42,-0.03,0.84,2.26,-76.9,-25.82,oneshot,FALSE
157396,0.42,-0.03,0.84,0.61,-84.05,-25.76,oneshot,FALSE
157404,0.43,-0.04,0.86,-1.46,-92.35,-26.98,oneshot,FALSE
157412,0.45,-0.03,0.88,-1.46,-92.35,-26.98,oneshot,FALSE
157420,0.44,-0.03,0.89,-2.69,-101.75,-28.81,oneshot,FALSE
157428,0.4,-0.04,0.88,-4.52,-110.35,-30.76,oneshot,FALSE
157436,0.34,-0.04,0.87,-6.71,-117.37,-32.04,oneshot,FALSE
157444,0.3,-0.03,0.85,-8.91,-121.64,-32.35,oneshot,FALSE
157452,0.3,0,0.82,-10.5,-123.96,-30.64,oneshot,FALSE
157460,0.32,0.03,0.8,-9.83,-128.17,-27.16,oneshot,FALSE
157468,0.33,0.04,0.79,-6.96,-136.47,-24.41,oneshot,FALSE
157476,0.32,0.02,0.8,-3.05,-146.97,-24.05,oneshot,FALSE
157484,0.28,0.03,0.81,-1.1,-157.23,-25.02,oneshot,FALSE
157492,0.28,0.03,0.81,-1.04,-168.7,-25.7,oneshot,FALSE
157500,0.22,0.02,0.81,-1.77,-178.41,-25.27,oneshot,FALSE
157508,0.22,0.02,0.81,-1.77,-178.41,-25.27,oneshot,FALSE
157516,0.01,0,0.82,-3.11,-183.11,-22.16,oneshot,FALSE
157524,-0.05,0.03,0.84,-3.11,-183.11,-22.16,oneshot,FALSE
157532,-0.05,0.07,0.83,-4.39,-174.8,-19.17,oneshot,FALSE
157540,-0.03,0.08,0.83,-2.01,-168.76,-15.08,oneshot,FALSE
157548,-0.03,0.06,0.83,1.59,-167.48,-12.02,oneshot,FALSE
157556,-0.07,0.02,0.84,4.76,-169.13,-10.13,oneshot,FALSE
157564,-0.13,0,0.84,5.68,-170.47,-9.46,oneshot,FALSE
157572,-0.19,-0.01,0.84,4.88,-170.47,-8.73,oneshot,FALSE
157580,-0.19,-0.02,0.82,4.15,-169.49,-6.77,oneshot,FALSE
157588,-0.19,-0.03,0.79,3.97,-169.01,-3.91,oneshot,FALSE
157596,-0.19,-0.03,0.79,3.97,-169.01,-3.91,oneshot,FALSE
157604,-0.25,-0.04,0.77,1.04,-165.65,0.79,oneshot,FALSE
157612,-0.3,-0.04,0.76,1.04,-165.65,0.79,oneshot,FALSE
157620,-0.33,-0.03,0.76,0.61,-160.28,3.91,oneshot,FALSE
157628,-0.35,-0.01,0.78,0.55,-154.91,6.96,oneshot,FALSE
157636,-0.38,0.02,0.79,0.18,-152.47,10.68,oneshot,FALSE
157644,-0.42,0.02,0.82,0.55,-153.08,16.3,oneshot,FALSE
157652,-0.46,0.03,0.81,0.31,-152.83,24.48,oneshot,FALSE
157660,-0.5,0,0.74,0.79,-150.27,35.52,oneshot,FALSE
157668,-0.52,-0.05,0.7,2.87,-143.43,44.92,oneshot,FALSE
157676,-0.51,-0.09,0.68,4.46,-134.22,50.17,oneshot,FALSE
157684,-0.49,-0.15,0.68,6.04,-124.21,50.17,oneshot,FALSE
157692,-0.49,-0.15,0.68,6.53,-117.49,41.93,oneshot,FALSE
157700,-0.43,-0.13,0.66,8.54,-116.15,26.25,oneshot,FALSE
157708,-0.37,-0.12,0.67,8.54,-116.15,26.25,oneshot,FALSE
157716,-0.37,-0.17,0.69,9.77,-119.45,7.39,oneshot,FALSE
157724,-0.41,-0.19,0.66,9.77,-119.45,7.39,oneshot,FALSE
157732,-0.42,-0.16,0.66,1.71,-119.26,1.65,oneshot,FALSE
157740,-0.39,-0.11,0.67,-1.22,-114.69,-2.81,oneshot,FALSE
157748,-0.35,-0.06,0.67,-3.23,-113.28,-3.66,oneshot,FALSE
157756,-0.33,-0.02,0.64,-3.97,-116.58,-1.34,oneshot,FALSE
