timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,label
1837375,-0.98,-0.03,-0.21,0.85,2.38,0.55,default
1837383,-0.98,-0.03,-0.21,1.28,2.08,0.49,default
1837391,-0.98,-0.03,-0.21,1.22,1.46,0.31,default
1837399,-0.98,-0.03,-0.22,1.22,1.16,0.31,default
1837407,-0.98,-0.03,-0.22,1.22,1.16,0.31,default
1837415,-0.98,-0.03,-0.21,1.16,0.92,0.06,default
1837423,-0.98,-0.03,-0.22,1.16,0.92,0.06,default
1837431,-0.98,-0.03,-0.22,1.34,0.98,-0.06,default
1837439,-0.98,-0.03,-0.22,1.40,1.16,0.06,default
1837447,-0.98,-0.03,-0.22,1.40,1.28,0.18,default
1837455,-0.98,-0.03,-0.22,1.77,1.65,0.12,default
1837463,-0.98,-0.03,-0.22,1.89,1.95,0.00,default
1837471,-0.98,-0.03,-0.22,1.89,1.95,-0.12,default
1837479,-0.98,-0.03,-0.21,1.59,2.14,-0.43,default
1837487,-0.98,-0.03,-0.22,1.59,2.26,-0.31,default
1837495,-0.98,-0.03,-0.22,1.34,2.69,0.00,default
1837503,-0.98,-0.03,-0.22,1.22,3.23,0.24,default
1837511,-0.98,-0.03,-0.21,1.22,3.23,0.24,default
1837519,-0.98,-0.03,-0.21,0.92,3.60,0.06,default
1837527,-0.98,-0.03,-0.22,0.85,3.60,0.24,default
1837535,-0.99,-0.03,-0.22,1.28,4.39,0.73,default
1837543,-0.98,-0.04,-0.21,0.98,6.23,1.53,default
1837551,-0.98,-0.03,-0.21,0.43,7.14,1.34,default
1837559,-0.97,-0.03,-0.20,0.12,7.20,1.04,default
1837567,-0.98,-0.03,-0.21,-0.43,5.68,1.22,default
1837575,-0.99,-0.04,-0.22,-0.49,4.82,1.53,default
1837583,-0.99,-0.01,-0.23,-1.46,5.49,2.14,default
1837591,-0.99,-0.01,-0.23,-0.31,6.35,1.59,default
1837599,-0.99,-0.03,-0.21,1.34,10.07,1.83,default
1837607,-0.99,-0.03,-0.21,1.34,10.07,1.83,default
1837615,-0.98,-0.03,-0.19,1.71,10.01,1.83,default
1837623,-0.98,-0.02,-0.20,1.71,10.01,1.83,default
1837631,-0.97,-0.03,-0.19,3.72,7.93,2.44,default
1837639,-0.97,-0.04,-0.18,4.46,6.29,2.69,halfshot
1837647,-0.97,-0.04,-0.18,4.27,3.23,1.65,halfshot
1837655,-0.98,-0.04,-0.19,3.85,0.67,0.98,halfshot
1837663,-0.97,-0.04,-0.19,3.78,-0.98,0.67,halfshot
1837671,-0.97,-0.03,-0.19,3.48,-2.69,0.55,halfshot
1837679,-0.98,-0.04,-0.21,3.78,-4.27,0.24,halfshot
1837687,-0.98,-0.05,-0.21,4.03,-4.70,-0.67,halfshot
1837695,-0.98,-0.05,-0.21,4.03,-4.70,-0.67,halfshot
1837703,-0.97,-0.04,-0.19,3.78,-6.10,-3.72,halfshot
1837711,-0.97,-0.03,-0.20,3.78,-6.10,-3.72,halfshot
1837719,-0.97,-0.03,-0.20,5.25,-8.12,-4.33,halfshot
1837727,-0.98,-0.03,-0.20,6.53,-9.52,-4.15,halfshot
1837735,-0.98,-0.04,-0.21,6.41,-10.44,-3.97,halfshot
1837743,-0.98,-0.04,-0.22,5.80,-10.86,-3.72,halfshot
1837751,-1.00,-0.04,-0.23,4.39,-10.07,-3.36,halfshot
1837759,-1.00,-0.04,-0.25,1.65,-6.96,-3.66,halfshot
1837767,-0.98,-0.05,-0.22,-2.32,-1.04,-3.97,halfshot
1837775,-0.98,-0.04,-0.23,-5.13,0.67,-5.49,halfshot
1837783,-0.97,-0.03,-0.26,-6.65,0.92,-6.23,halfshot
1837791,-0.97,-0.03,-0.26,-6.41,0.98,-7.51,halfshot
1837799,-0.98,-0.16,-0.32,-6.96,1.28,-11.66,halfshot
1837807,-0.97,-0.04,-0.26,-6.96,1.28,-11.66,halfshot
1837815,-0.97,-0.05,-0.29,-9.09,0.61,-30.88,halfshot
1837823,-0.92,-0.11,-0.30,-10.19,-0.43,-15.75,halfshot
1837831,-0.83,-0.03,-0.32,-11.41,-7.08,-18.01,halfshot
1837839,-0.89,-0.03,-0.27,-11.35,-20.81,-23.62,halfshot
1837847,-0.98,0.02,-0.28,-11.05,-31.74,-30.64,halfshot
1837855,-1.14,0.00,-0.30,-9.28,-40.71,-35.89,halfshot
1837863,-1.02,0.02,-0.28,-9.58,-36.32,-30.33,halfshot
1837871,-1.10,0.02,-0.30,-7.93,-31.68,-23.50,halfshot
1837879,-1.15,0.02,-0.33,-6.04,-25.02,-18.19,halfshot
1837887,-1.15,0.02,-0.33,-4.88,-14.22,-11.29,halfshot
1837895,-1.14,-0.05,-0.37,-5.13,-4.58,-3.78,halfshot
1837903,-1.14,-0.05,-0.37,-5.13,-4.58,-3.78,halfshot
1837911,-1.15,-0.07,-0.40,-8.00,8.54,7.32,halfshot
1837919,-1.08,-0.03,-0.40,-8.00,8.54,7.32,halfshot
1837927,-1.07,-0.03,-0.39,-13.18,9.89,10.68,halfshot
1837935,-1.05,-0.08,-0.39,-13.98,10.01,11.90,halfshot
1837943,-0.97,-0.07,-0.41,-17.52,9.64,14.59,halfshot
1837951,-0.94,-0.05,-0.40,-19.29,3.48,18.98,halfshot
1837959,-0.94,-0.05,-0.38,-17.52,-4.15,19.23,halfshot
1837967,-0.94,-0.06,-0.39,-16.66,-9.28,15.81,halfshot
1837975,-0.96,-0.07,-0.41,-16.48,-13.06,10.44,halfshot
1837983,-1.00,-0.09,-0.42,-16.17,-15.69,4.70,halfshot
1837991,-1.00,-0.09,-0.42,-16.17,-15.69,4.70,halfshot
1837999,-1.01,-0.11,-0.46,-18.43,-14.65,-3.48,halfshot
1838007,-1.00,-0.13,-0.46,-18.43,-14.65,-3.48,halfshot
1838015,-1.00,-0.14,-0.45,-20.45,-11.96,-5.68,halfshot
1838023,-1.00,-0.15,-0.44,-23.25,-8.36,-6.47,halfshot
1838031,-0.99,-0.15,-0.42,-26.86,-6.35,-6.84,halfshot
1838039,-0.99,-0.15,-0.41,-30.15,-6.71,-7.81,halfshot
1838047,-0.99,-0.15,-0.39,-33.20,-9.16,-9.83,halfshot
1838055,-0.98,-0.13,-0.39,-35.71,-11.78,-11.90,halfshot
1838063,-0.98,-0.11,-0.39,-37.41,-13.73,-13.06,halfshot
1838071,-1.01,-0.10,-0.40,-38.27,-15.93,-14.47,halfshot
1838079,-1.07,-0.08,-0.40,-39.12,-16.60,-17.70,halfshot
1838087,-1.07,-0.08,-0.40,-39.98,-14.65,-22.16,halfshot
1838095,-1.12,-0.06,-0.42,-40.83,-11.66,-25.39,halfshot
1838103,-1.15,-0.05,-0.42,-40.83,-11.66,-25.39,halfshot
1838111,-1.16,-0.03,-0.42,-41.56,-8.61,-24.72,halfshot
1838119,-1.15,-0.03,-0.42,-41.56,-8.61,-24.72,halfshot
1838127,-1.12,-0.02,-0.42,-43.21,-1.95,-21.91,halfshot
1838135,-1.09,-0.03,-0.41,-44.49,0.92,-19.17,halfshot
1838143,-1.08,-0.02,-0.38,-46.33,2.38,-17.40,halfshot
1838151,-1.08,-0.01,-0.37,-48.03,2.87,-17.15,halfshot
1838159,-1.08,0.01,-0.38,-49.38,3.05,-17.09,halfshot
1838167,-1.09,0.02,-0.38,-50.05,4.03,-16.17,halfshot
1838175,-1.11,0.03,-0.37,-50.48,5.43,-15.01,halfshot
1838183,-1.11,0.03,-0.37,-50.60,8.00,-13.61,halfshot
1838191,-1.04,0.07,-0.36,-50.23,11.23,-10.93,halfshot
1838199,-1.04,0.07,-0.36,-50.23,11.23,-10.93,halfshot
1838207,-1.02,0.07,-0.34,-49.62,12.45,-5.19,halfshot
1838215,-1.00,0.06,-0.33,-49.62,12.45,-5.19,halfshot
1838223,-0.98,0.05,-0.33,-49.07,11.17,-4.33,halfshot
1838231,-0.97,0.04,-0.32,-49.38,10.25,-4.09,halfshot
1838239,-0.97,0.02,-0.33,-49.56,9.09,-3.85,halfshot
1838247,-0.99,0.00,-0.34,-50.48,9.16,-3.78,halfshot
1838255,-1.00,-0.01,-0.34,-51.45,11.47,-4.21,halfshot
1838263,-1.00,-0.01,-0.33,-52.73,16.36,-5.86,halfshot
1838271,-0.97,0.00,-0.31,-54.63,21.61,-7.14,halfshot
1838279,-0.92,0.03,-0.30,-55.30,23.99,-7.32,halfshot
1838287,-0.92,0.03,-0.30,-54.08,22.40,-7.08,halfshot
1838295,-0.89,0.04,-0.29,-52.31,18.86,-8.30,halfshot
1838303,-0.89,0.03,-0.27,-52.31,18.86,-8.30,halfshot
1838311,-0.90,0.03,-0.27,-50.54,15.08,-11.29,halfshot
1838319,-0.91,0.02,-0.27,-48.71,13.06,-14.22,halfshot
1838327,-0.91,0.01,-0.27,-47.06,13.43,-17.21,halfshot
1838335,-0.91,0.01,-0.26,-46.57,14.77,-20.08,halfshot
1838343,-0.92,0.01,-0.27,-47.55,15.75,-21.61,halfshot
1838351,-0.91,0.03,-0.27,-48.58,16.48,-23.01,halfshot
1838359,-0.90,0.04,-0.26,-49.44,16.30,-23.01,halfshot
1838367,-0.90,0.04,-0.26,-49.62,13.85,-21.73,halfshot
1838375,-0.91,0.04,-0.25,-49.01,10.25,-20.20,halfshot
1838383,-0.91,0.04,-0.25,-48.34,6.77,-18.80,halfshot
1838391,-0.93,0.04,-0.23,-47.61,5.31,-17.40,halfshot
1838399,-0.93,0.04,-0.23,-47.61,5.31,-17.40,halfshot
1838407,-0.96,0.04,-0.23,-47.79,7.14,-13.24,halfshot
1838415,-0.94,0.04,-0.23,-47.79,7.14,-13.24,halfshot
1838423,-0.91,0.05,-0.22,-48.10,13.49,-9.28,halfshot
1838431,-0.89,0.05,-0.21,-49.01,11.41,-4.64,halfshot
1838439,-0.89,0.05,-0.20,-50.23,4.76,0.37,halfshot
1838447,-0.89,0.06,-0.20,-51.51,-3.54,5.00,halfshot
1838455,-0.92,0.07,-0.21,-51.03,-12.08,8.54,halfshot
1838463,-0.94,0.05,-0.20,-48.95,-18.31,9.22,halfshot
1838471,-0.93,0.05,-0.18,-46.88,-19.78,6.53,halfshot
1838479,-0.92,0.07,-0.17,-44.74,-18.43,3.23,halfshot
1838487,-0.92,0.07,-0.17,-44.74,-18.43,3.23,halfshot
1838495,-0.90,0.08,-0.15,-38.51,-12.76,-1.65,halfshot
1838503,-0.90,0.08,-0.16,-38.51,-12.76,-1.65,halfshot
1838511,-0.93,0.07,-0.16,-34.18,-9.09,-4.64,halfshot
1838519,-0.93,0.08,-0.17,-29.05,-4.70,-8.73,halfshot
1838527,-0.93,0.06,-0.17,-23.99,0.61,-11.23,halfshot
1838535,-0.94,0.04,-0.17,-19.84,6.35,-12.70,halfshot
1838543,-0.93,0.04,-0.19,-16.42,12.51,-14.40,halfshot
1838551,-0.91,0.02,-0.18,-13.92,17.94,-15.50,halfshot
1838559,-0.93,-0.00,-0.19,-12.63,20.26,-15.81,halfshot
1838567,-0.94,-0.01,-0.21,-13.00,20.75,-16.97,halfshot
1838575,-0.94,-0.02,-0.20,-14.16,21.42,-17.76,halfshot
1838583,-0.94,-0.02,-0.20,-16.42,21.36,-16.05,halfshot
1838591,-0.92,-0.02,-0.20,-19.41,19.35,-13.61,halfshot
1838599,-0.92,-0.02,-0.21,-19.41,19.35,-13.61,halfshot
1838607,-0.92,-0.02,-0.20,-21.67,17.09,-12.02,halfshot
1838615,-0.94,-0.01,-0.21,-21.67,17.09,-12.02,halfshot
1838623,-0.95,-0.01,-0.20,-25.76,15.75,-11.54,halfshot
1838631,-0.95,0.00,-0.20,-27.28,18.25,-12.21,halfshot
1838639,-0.94,0.01,-0.18,-28.38,20.75,-11.54,halfshot
1838647,-0.93,0.01,-0.17,-28.99,21.91,-9.83,halfshot
1838655,-0.94,0.01,-0.17,-29.30,21.30,-8.12,halfshot
1838663,-0.94,0.02,-0.17,-29.91,20.87,-6.65,halfshot
1838671,-0.94,0.03,-0.17,-30.21,21.18,-4.88,halfshot
1838679,-0.94,0.03,-0.17,-29.79,20.75,-3.66,halfshot
1838687,-0.94,0.03,-0.16,-28.99,19.59,-3.23,halfshot
1838695,-0.94,0.03,-0.16,-28.99,19.59,-3.23,halfshot
1838703,-0.96,0.03,-0.16,-28.26,19.96,-3.66,halfshot
1838711,-0.96,0.03,-0.15,-28.26,19.96,-3.66,halfshot
1838719,-0.97,0.03,-0.15,-25.63,21.55,-3.60,halfshot
1838727,-0.96,0.03,-0.16,-23.80,24.60,-3.30,halfshot
1838735,-0.96,0.01,-0.15,-22.03,27.95,-3.17,halfshot
1838743,-0.95,0.01,-0.14,-20.94,30.52,-3.85,halfshot
1838751,-0.92,0.01,-0.14,-21.06,31.49,-4.21,halfshot
1838759,-0.91,0.00,-0.12,-22.03,29.85,-3.11,halfshot
1838767,-0.91,0.01,-0.12,-23.32,26.00,-2.14,halfshot
1838775,-0.94,0.01,-0.12,-23.93,22.03,-1.83,halfshot
1838783,-0.94,0.01,-0.12,-23.93,22.03,-1.83,halfshot
1838791,-0.96,0.01,-0.11,-23.80,20.02,-3.66,halfshot
1838799,-0.96,0.02,-0.10,-23.80,20.02,-3.66,halfshot
1838807,-0.96,0.02,-0.09,-23.19,21.00,-3.05,halfshot
1838815,-0.95,0.03,-0.09,-22.16,22.16,-1.71,halfshot
1838823,-0.96,0.02,-0.08,-20.63,22.46,-0.43,halfshot
1838831,-0.96,0.02,-0.07,-18.92,22.03,0.18,halfshot
1838839,-0.95,0.03,-0.06,-17.52,21.12,0.06,halfshot
1838847,-0.95,0.04,-0.05,-16.05,20.63,0.18,halfshot
1838855,-0.95,0.04,-0.04,-13.98,19.90,-0.06,halfshot
1838863,-0.97,0.04,-0.04,-11.72,19.53,-1.22,halfshot
1838871,-0.97,0.04,-0.04,-9.64,20.39,-2.81,halfshot
1838879,-0.97,0.04,-0.04,-7.32,21.67,-3.48,halfshot
1838887,-0.97,0.04,-0.04,-4.70,22.71,-3.36,halfshot
1838895,-0.97,0.04,-0.04,-4.70,22.71,-3.36,halfshot
1838903,-0.99,0.03,-0.05,-1.95,23.01,-3.54,halfshot
1838911,-1.00,0.02,-0.06,-1.95,23.01,-3.54,halfshot
1838919,-1.00,0.01,-0.05,3.11,24.96,-3.23,halfshot
1838927,-0.97,0.01,-0.05,4.70,26.79,-1.89,halfshot
1838935,-0.97,0.01,-0.06,5.92,26.55,0.06,halfshot
1838943,-0.97,-0.00,-0.06,6.29,25.39,1.16,halfshot
1838951,-0.97,-0.00,-0.05,5.62,24.11,0.61,halfshot
1838959,-0.96,-0.01,-0.05,4.52,22.22,0.24,halfshot
1838967,-0.96,-0.02,-0.05,3.60,20.51,0.18,halfshot
1838975,-0.96,-0.02,-0.05,2.75,18.74,0.55,halfshot
1838983,-1.00,-0.02,-0.05,1.65,16.78,0.37,halfshot
1838991,-1.00,-0.02,-0.05,1.65,16.78,0.37,halfshot
1838999,-0.98,-0.02,-0.04,0.55,16.24,0.55,halfshot
1839007,-0.98,-0.01,-0.03,0.55,16.24,0.55,halfshot
1839015,-0.98,0.00,-0.03,-1.04,17.40,1.40,halfshot
1839023,-0.98,0.00,-0.03,-1.16,17.52,1.89,halfshot
1839031,-0.98,0.01,-0.03,-0.49,18.55,1.46,halfshot
1839039,-0.97,0.01,-0.02,0.55,19.71,0.85,halfshot
1839047,-0.97,0.01,-0.01,2.08,21.00,0.67,halfshot
1839055,-0.97,0.01,0.00,3.78,23.07,-0.73,halfshot
1839063,-0.96,0.01,0.02,5.98,25.63,-3.30,halfshot
1839071,-0.95,0.01,0.04,8.06,28.02,-5.07,halfshot
1839079,-0.95,0.01,0.04,9.46,28.56,-5.43,halfshot
1839087,-0.94,0.02,0.06,10.62,26.61,-4.39,halfshot
1839095,-0.95,0.03,0.05,10.62,26.61,-4.39,halfshot
1839103,-0.97,0.01,0.05,11.47,23.99,-3.42,halfshot
1839111,-0.98,-0.00,0.03,12.02,23.50,-3.11,halfshot
1839119,-0.98,-0.02,0.01,12.51,24.96,-2.87,halfshot
1839127,-0.99,-0.03,-0.00,11.84,27.10,-2.01,halfshot
1839135,-0.99,-0.03,-0.02,10.62,27.65,-1.40,halfshot
1839143,-0.98,-0.03,-0.02,8.97,26.49,-0.55,halfshot
1839151,-0.97,-0.02,-0.02,6.90,23.62,1.04,halfshot
1839159,-0.98,-0.02,-0.02,5.07,18.92,3.17,halfshot
1839167,-0.98,-0.03,-0.02,3.91,15.99,4.09,halfshot
1839175,-0.98,-0.03,-0.02,3.05,15.93,3.48,halfshot
1839183,-0.98,-0.04,-0.01,3.11,18.25,1.77,halfshot
1839191,-0.98,-0.04,-0.01,3.11,18.25,1.77,halfshot
1839199,-0.97,-0.04,-0.01,3.66,21.18,-3.30,halfshot
1839207,-0.99,-0.05,-0.02,3.66,21.18,-3.30,halfshot
1839215,-1.00,-0.05,-0.01,3.54,24.35,-5.86,halfshot
1839223,-1.00,-0.03,0.01,2.69,25.70,-7.08,halfshot
1839231,-1.01,-0.03,0.01,1.22,26.00,-6.71,halfshot
1839239,-1.02,-0.02,0.02,0.92,24.84,-5.68,halfshot
1839247,-1.00,0.00,0.04,1.04,24.84,-4.52,halfshot
1839255,-0.98,0.02,0.07,1.46,24.11,-3.23,halfshot
1839263,-0.98,0.02,0.08,2.44,21.55,-2.32,halfshot
1839271,-0.99,0.02,0.07,3.91,18.98,-3.36,halfshot
1839279,-0.99,0.02,0.07,3.91,18.98,-3.36,halfshot
1839287,-1.01,-0.00,0.05,5.92,16.72,-7.45,halfshot
1839295,-1.03,-0.01,0.05,5.92,16.72,-7.45,halfshot
1839303,-1.05,-0.01,0.05,6.04,17.94,-8.18,halfshot
1839311,-1.07,-0.00,0.05,5.80,20.20,-7.14,halfshot
1839319,-1.07,0.00,0.05,5.49,22.89,-5.00,halfshot
1839327,-1.06,0.01,0.05,4.94,25.51,-3.30,halfshot
1839335,-1.05,0.02,0.05,5.74,28.08,-2.62,halfshot
1839343,-1.03,0.01,0.06,6.84,30.33,-3.11,halfshot
1839351,-1.01,0.02,0.08,7.02,31.80,-3.60,halfshot
1839359,-1.00,0.02,0.10,7.02,31.13,-4.21,halfshot
1839367,-1.01,0.02,0.11,7.87,29.42,-4.64,halfshot
1839375,-1.01,0.02,0.11,8.67,29.17,-5.49,halfshot
1839383,-1.01,0.02,0.13,9.52,30.88,-6.71,halfshot
1839391,-1.01,0.02,0.14,9.52,30.88,-6.71,halfshot
1839399,-1.02,0.02,0.14,10.07,32.35,-7.81,halfshot
1839407,-1.02,0.02,0.14,10.07,32.35,-7.81,halfshot
1839415,-1.02,0.01,0.14,10.68,34.18,-8.00,halfshot
1839423,-1.03,0.01,0.13,11.17,35.10,-7.26,halfshot
1839431,-1.01,0.01,0.13,11.35,37.23,-6.47,halfshot
1839439,-1.00,0.01,0.13,11.54,39.55,-5.31,halfshot
1839447,-1.01,0.00,0.14,11.17,40.22,-4.94,halfshot
1839455,-1.01,-0.00,0.14,10.50,39.92,-5.92,halfshot
1839463,-1.00,-0.00,0.14,9.77,39.73,-6.84,halfshot
1839471,-1.00,-0.00,0.14,9.34,39.37,-6.77,halfshot
1839479,-1.00,-0.00,0.16,9.09,39.31,-6.65,halfshot
1839487,-1.00,-0.00,0.16,9.09,39.31,-6.65,halfshot
1839495,-0.99,-0.00,0.17,8.85,41.50,-7.81,halfshot
1839503,-0.97,0.00,0.18,8.85,41.50,-7.81,halfshot
1839511,-0.97,0.00,0.19,8.48,41.56,-8.00,halfshot
1839519,-0.98,-0.00,0.18,8.30,40.71,-8.67,halfshot
1839527,-0.98,-0.00,0.19,8.18,39.73,-9.16,halfshot
1839535,-0.99,-0.00,0.19,7.32,39.61,-9.40,halfshot
1839543,-0.99,-0.00,0.19,6.41,39.86,-9.22,halfshot
1839551,-0.99,0.00,0.19,5.55,40.34,-9.09,halfshot
1839559,-0.98,0.01,0.20,5.25,40.53,-8.91,halfshot
1839567,-0.99,0.02,0.21,5.43,40.65,-8.79,halfshot
1839575,-0.99,0.02,0.21,5.43,41.87,-9.22,halfshot
1839583,-0.98,0.02,0.23,5.55,42.79,-8.97,halfshot
1839591,-0.96,0.03,0.24,5.55,42.79,-8.97,halfshot
1839599,-0.96,0.04,0.25,5.55,42.42,-7.57,halfshot
1839607,-0.94,0.04,0.27,5.55,41.14,-6.35,halfshot
1839615,-0.93,0.04,0.28,5.55,38.64,-4.76,halfshot
1839623,-0.93,0.03,0.29,5.62,36.01,-3.36,halfshot
1839631,-0.92,0.03,0.29,5.37,34.00,-3.17,halfshot
1839639,-0.93,0.04,0.30,4.76,32.17,-3.72,halfshot
1839647,-0.95,0.03,0.30,3.97,31.49,-4.15,halfshot
1839655,-0.96,0.03,0.30,2.93,31.56,-4.39,halfshot
1839663,-0.97,0.03,0.31,1.59,32.53,-4.03,halfshot
1839671,-0.97,0.03,0.31,0.37,33.81,-3.60,halfshot
1839679,-0.96,0.04,0.34,-0.31,34.06,-2.44,halfshot
1839687,-0.95,0.05,0.31,-0.31,34.06,-2.44,halfshot
1839695,-0.96,0.05,0.32,0.31,33.69,-1.71,halfshot
1839703,-0.98,0.04,0.32,0.00,0.00,0.00,halfshot
1839711,-0.98,0.04,0.33,0.92,35.64,-2.75,halfshot
1839719,-0.95,0.05,0.34,1.04,38.51,-2.26,halfshot
1839727,-0.95,0.04,0.34,1.59,39.79,-0.06,halfshot
1839735,-0.96,0.03,0.34,2.08,40.22,0.79,halfshot
1839743,-0.96,0.02,0.34,2.50,41.75,0.37,halfshot
1839751,-0.96,0.02,0.35,2.32,43.82,-0.55,halfshot
1839759,-0.97,0.01,0.36,1.71,46.33,-1.89,halfshot
1839767,-0.98,0.01,0.37,0.73,49.74,-3.23,halfshot
1839775,-0.98,0.01,0.37,0.73,49.74,-3.23,halfshot
1839783,-0.99,0.02,0.38,-1.71,59.14,-2.69,halfshot
1839791,-0.97,0.05,0.40,-1.71,59.14,-2.69,halfshot
1839799,-0.93,0.08,0.42,-2.32,62.68,0.43,halfshot
1839807,-0.88,0.10,0.43,-1.16,62.68,5.68,halfshot
1839815,-0.87,0.09,0.42,1.46,59.39,11.41,halfshot
1839823,-0.86,0.06,0.42,4.46,56.40,13.31,halfshot
1839831,-0.86,0.04,0.43,6.29,54.20,9.95,halfshot
1839839,-0.89,0.02,0.43,6.71,52.43,3.97,halfshot
1839847,-0.90,0.02,0.42,6.23,51.45,-1.53,halfshot
1839855,-0.92,0.01,0.43,5.86,50.60,-3.97,halfshot
1839863,-0.93,0.02,0.44,4.82,49.99,-3.66,halfshot
1839871,-0.93,0.02,0.44,3.48,51.03,-0.92,halfshot
1839879,-0.89,0.04,0.46,3.17,51.51,3.11,halfshot
1839887,-0.84,0.04,0.47,3.17,51.51,3.11,halfshot
1839895,-0.82,0.05,0.49,3.66,49.01,4.76,halfshot
1839903,-0.82,0.04,0.51,3.85,46.51,2.62,halfshot
1839911,-0.82,0.04,0.51,3.60,44.98,-0.43,halfshot
1839919,-0.84,0.02,0.51,3.60,43.15,-2.44,halfshot
1839927,-0.86,0.02,0.51,3.05,41.02,-2.56,halfshot
1839935,-0.85,0.02,0.51,2.26,39.61,-1.22,halfshot
1839943,-0.84,0.03,0.51,1.77,38.88,0.98,halfshot
1839951,-0.82,0.03,0.52,1.28,37.17,2.93,halfshot
1839959,-0.82,0.03,0.53,0.98,35.46,3.78,halfshot
1839967,-0.82,0.03,0.53,0.92,35.03,3.85,halfshot
1839975,-0.80,0.04,0.54,1.34,33.75,3.78,halfshot
1839983,-0.80,0.04,0.54,1.34,33.75,3.78,halfshot
1839991,-0.81,0.03,0.54,2.32,31.19,2.69,halfshot
1839999,-0.81,0.03,0.53,2.32,31.19,2.69,halfshot
1840007,-0.82,0.02,0.53,2.62,26.86,2.75,halfshot
1840015,-0.82,0.03,0.55,2.14,25.82,1.83,halfshot
1840023,-0.82,0.03,0.55,1.77,24.29,1.10,halfshot
1840031,-0.81,0.04,0.55,1.89,23.01,1.71,halfshot
1840039,-0.81,0.03,0.56,2.32,21.36,2.32,halfshot
1840047,-0.81,0.03,0.57,2.32,20.87,1.83,halfshot
1840055,-0.79,0.03,0.56,2.62,21.36,0.79,halfshot
1840063,-0.79,0.03,0.56,2.44,20.32,0.00,halfshot
1840071,-0.79,0.03,0.56,2.44,20.32,0.00,halfshot
1840079,-0.79,0.02,0.57,1.77,14.89,-2.20,halfshot
1840087,-0.80,0.02,0.57,1.77,14.89,-2.20,halfshot
1840095,-0.79,0.02,0.57,1.59,13.55,-1.95,halfshot
1840103,-0.77,0.03,0.57,1.77,12.33,-0.98,halfshot
1840111,-0.75,0.03,0.57,2.08,9.70,0.18,halfshot
1840119,-0.75,0.02,0.57,2.56,5.86,0.92,halfshot
1840127,-0.77,0.01,0.57,2.56,1.83,0.00,halfshot
1840135,-0.78,0.01,0.57,1.71,-1.10,-1.16,halfshot
1840143,-0.79,0.02,0.57,0.98,-3.11,-1.28,halfshot
1840151,-0.78,0.03,0.57,1.04,-4.88,0.06,halfshot
1840159,-0.78,0.03,0.57,1.53,-6.65,1.89,halfshot
1840167,-0.78,0.03,0.57,1.71,-8.67,2.75,halfshot
1840175,-0.78,0.03,0.57,2.01,-10.38,2.87,halfshot
1840183,-0.78,0.03,0.57,2.01,-10.38,2.87,halfshot
1840191,-0.78,0.03,0.57,2.14,-12.57,2.50,halfshot
1840199,-0.78,0.03,0.56,2.14,-12.57,2.50,halfshot
1840207,-0.78,0.03,0.56,2.62,-17.09,1.40,halfshot
1840215,-0.78,0.02,0.56,2.99,-18.98,1.40,halfshot
1840223,-0.78,0.02,0.56,3.23,-22.22,0.85,halfshot
1840231,-0.80,0.03,0.55,3.17,-25.76,0.18,halfshot
1840239,-0.82,0.03,0.55,2.93,-28.02,-0.18,halfshot
1840247,-0.83,0.03,0.56,2.44,-28.87,0.00,halfshot
1840255,-0.84,0.03,0.55,1.95,-28.81,0.61,halfshot
1840263,-0.84,0.03,0.55,2.01,-29.54,1.40,halfshot
1840271,-0.83,0.02,0.54,2.50,-30.46,1.83,halfshot
1840279,-0.83,0.02,0.54,2.50,-30.46,1.83,halfshot
1840287,-0.87,0.01,0.53,2.26,-27.34,-1.40,halfshot
1840295,-0.87,0.02,0.52,2.26,-27.34,-1.40,halfshot
1840303,-0.89,0.02,0.52,1.83,-24.78,-3.30,halfshot
1840311,-0.91,0.03,0.52,1.83,-23.74,-3.97,halfshot
1840319,-0.91,0.03,0.52,2.14,-22.40,-2.99,halfshot
1840327,-0.91,0.03,0.52,2.56,-20.94,-0.79,halfshot
1840335,-0.90,0.03,0.53,2.69,-19.53,1.10,halfshot
1840343,-0.89,0.02,0.53,2.38,-18.31,2.01,halfshot
1840351,-0.86,0.02,0.52,2.14,-16.72,3.23,halfshot
1840359,-0.83,0.02,0.52,2.08,-16.66,4.52,halfshot
1840367,-0.83,0.02,0.52,2.08,-16.66,4.52,halfshot
1840375,-0.84,0.00,0.50,1.04,-20.81,5.55,halfshot
1840383,-0.86,-0.01,0.49,1.04,-20.81,5.55,halfshot
1840391,-0.86,-0.02,0.48,-0.92,-20.08,5.43,halfshot
1840399,-0.86,-0.02,0.48,-3.05,-18.68,5.80,halfshot
1840407,-0.85,-0.01,0.48,-4.76,-18.68,6.96,halfshot
1840415,-0.84,-0.00,0.47,-6.16,-20.75,9.16,halfshot
1840423,-0.83,0.01,0.47,-7.08,-23.25,10.74,halfshot
1840431,-0.82,0.01,0.47,-7.63,-26.25,10.68,halfshot
1840439,-0.82,0.03,0.47,-7.26,-30.27,9.34,halfshot
1840447,-0.82,0.04,0.46,-6.23,-34.73,7.63,halfshot
1840455,-0.84,0.03,0.46,-5.00,-39.61,6.47,halfshot
1840463,-0.84,0.03,0.46,-4.15,-43.09,5.43,halfshot
